EventCode,GTPVersion,Description,InformationElement,MessageType
122142,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
122143,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
122144,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
122145,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
122146,GTPv1,Incorrect UDP port in GTPv1 header,,RAN Information Relay
122147,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
122148,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
122149,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
12214a,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
12214b,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
12214c,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
12214d,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
12214e,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
12214f,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
122150,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
122152,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
122153,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
122154,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
122155,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
122156,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
122157,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
122158,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
122159,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
12215a,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
12215b,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
12215c,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
12215d,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
12215e,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
12215f,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
122160,GTPv1,Incorrect UDP port in GTPv1 header,,MBMS Notification Request
122161,GTPv1,Incorrect UDP port in GTPv1 header,,MBMS Notification Response
122162,GTPv1,Incorrect UDP port in GTPv1 header,,MBMS Notification Reject Request
122163,GTPv1,Incorrect UDP port in GTPv1 header,,MBMS Notification Reject Response
122164,GTPv1,Incorrect UDP port in GTPv1 header,,Create MBMS Context Request
122165,GTPv1,Incorrect UDP port in GTPv1 header,,Create MBMS Context Response
122166,GTPv1,Incorrect UDP port in GTPv1 header,,Update MBMS Context Request
122167,GTPv1,Incorrect UDP port in GTPv1 header,,Update MBMS Context Response
122168,GTPv1,Incorrect UDP port in GTPv1 header,,Delete MBMS Context Request
122169,GTPv1,Incorrect UDP port in GTPv1 header,,Delete MBMS Context Response
12216a,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
12216b,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
12216c,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
12216d,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
12216e,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
12216f,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
122170,GTPv1,Incorrect UDP port in GTPv1 header,,MBMS Registration Request
122171,GTPv1,Incorrect UDP port in GTPv1 header,,MBMS Registration Response
122172,GTPv1,Incorrect UDP port in GTPv1 header,,MBMS De-Registration Request
122173,GTPv1,Incorrect UDP port in GTPv1 header,,MBMS De-Registration Response
122174,GTPv1,Incorrect UDP port in GTPv1 header,,MBMS Session Start Request
122175,GTPv1,Incorrect UDP port in GTPv1 header,,MBMS Session Start Response
122176,GTPv1,Incorrect UDP port in GTPv1 header,,MBMS Session Stop Request
122177,GTPv1,Incorrect UDP port in GTPv1 header,,MBMS Session Stop Response
122178,GTPv1,Incorrect UDP port in GTPv1 header,,MBMS Session Update Request
122179,GTPv1,Incorrect UDP port in GTPv1 header,,MBMS Session Update Response
12217a,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message
12217b,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message
12217c,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message
12217d,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message
12217e,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message
12217f,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message
122180,GTPv1,Incorrect UDP port in GTPv1 header,,MS Info Change Notification Request
122181,GTPv1,Incorrect UDP port in GTPv1 header,,MS Info Change Notification Response
122182,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
1221f0,GTPv1,Incorrect UDP port in GTPv1 header,,Data Record Transfer Request
1221f1,GTPv1,Incorrect UDP port in GTPv1 header,,Data Record Transfer Response
1221f2,GTPv1,Incorrect UDP port in GTPv1 header,,For future use. Shall not be sent. Ifreceived shall be treated as an Unknown message.
1221fe,GTPv1,Incorrect UDP port in GTPv1 header,,End Marker
1221ff,GTPv1,Incorrect UDP port in GTPv1 header,,G-PDU
